Isoform,Sample,cyclo_count,noncyclo_count,total_cyclo,total_noncyclo,Cyclo_TPM,Noncyclo_TPM,Cyclo_TPM_Rank,Noncyclo_TPM_Rank,associated_gene,gene_cyclo_count,gene_noncyclo_count,isoform_cyclo_proportion,isoform_noncyclo_proportion,CycloFraction,NoncycloFraction,NormalizedCycloFraction,NormalizedNoncycloFraction,NormalizedFractionDifference,test_statistic,z_score,rank_top_99_9_percentile,rank_top_99_5_percentile,rank_top_99_percentile,rank_top_98_percentile,rank_top_95_percentile,Phenotypes
PB.70308.18,Patient24,72,92,1059,1661,67988.6685552408,55388.32028898254,6.0,13.0,VTA1,548,804,0.13138686131386862,0.11442786069651742,0.0679886685552408,0.055388320288982544,0.5510644180259884,0.44893558197401157,0.10212883605197681,1.8361831863943558,0.6855316766396028,,,,,,
PB.70308.18,Patient25,77,77,1372,1946,56122.448979591834,39568.34532374101,13.0,27.0,VTA1,664,856,0.11596385542168675,0.08995327102803738,0.05612244897959184,0.039568345323741004,0.5864978902953587,0.41350210970464135,0.17299578059071735,3.1784953181254703,1.2095342949167425,,,,,,
PB.70308.18,Patient26,77,56,1690,1469,45562.130177514795,38121.1708645337,24.0,29.0,VTA1,775,695,0.09935483870967741,0.08057553956834532,0.045562130177514794,0.0381211708645337,0.5444590451160753,0.45554095488392465,0.08891809023215069,1.621563048237533,0.60174973675343,,,,,,
PB.70308.18,Patient27,50,75,917,1439,54525.627044711015,52119.527449617795,15.0,16.0,VTA1,476,847,0.10504201680672269,0.0885478158205431,0.05452562704471101,0.05211952744961779,0.5112808669390655,0.48871913306093445,0.02256173387813104,0.3711512462116735,0.11362253988366565,,,,,,
PB.70308.18,Patient28,107,79,1473,1202,72640.8689748812,65723.79367720465,3.0,4.0,VTA1,851,786,0.12573443008225618,0.1005089058524173,0.0726408689748812,0.06572379367720466,0.5249958160020574,0.47500418399794264,0.04999163200411472,0.977079547332691,0.35016068087935026,,,,,,
PB.70308.18,Patient29,54,104,1044,1857,51724.137931034486,56004.30802369413,18.0,12.0,VTA1,569,1270,0.09490333919156414,0.08188976377952756,0.05172413793103448,0.05600430802369413,0.4801344479875894,0.5198655520124106,-0.03973110402482116,-0.6660918843787128,-0.3485541137871181,,,,,,
PB.70308.18,Patient3,111,101,1987,2019,55863.11021640664,50024.764735017336,14.0,19.0,VTA1,999,1000,0.1111111111111111,0.101,0.05586311021640664,0.05002476473501734,0.5275685270106121,0.4724314729893878,0.05513705402122426,1.086116280088767,0.3927256939653034,,,,,,
PB.70308.18,Patient30,83,96,1658,1808,50060.31363088058,53097.345132743365,20.0,15.0,VTA1,705,1148,0.11773049645390071,0.08362369337979095,0.05006031363088058,0.05309734513274336,0.4852796605784654,0.5147203394215346,-0.029440678843069223,-0.5446107555681499,-0.301131142584509,,,,,,
PB.70308.18,Patient31,57,111,966,1858,59006.21118012422,59741.65769644779,12.0,9.0,VTA1,673,1178,0.08469539375928678,0.09422750424448217,0.059006211180124224,0.05974165769644779,0.4969033275153426,0.5030966724846574,-0.006193344969314785,-0.10512367636051284,-0.12956718606511314,,,,,,
PB.70308.18,Patient4,107,99,1554,1450,68854.56885456885,68275.86206896552,5.0,3.0,VTA1,920,891,0.11630434782608695,0.1111111111111111,0.06885456885456885,0.06827586206896552,0.5021100596771478,0.49788994032285205,0.0042201193542957816,0.08241337323374374,-0.05545073062430919,,,,,,
PB.70308.18,Patient5,86,61,1993,1596,43151.028600100355,38220.551378446115,25.0,28.0,VTA1,862,676,0.09976798143851508,0.09023668639053255,0.04315102860010035,0.03822055137844611,0.530296064196825,0.46970393580317504,0.06059212839364991,1.130672124386866,0.41011909935875873,,,,,,
PB.70308.18,Patient6,125,56,1714,1602,72928.82147024504,34956.30461922597,2.0,30.0,VTA1,1080,866,0.11574074074074074,0.06466512702078522,0.07292882147024504,0.03495630461922597,0.6759858760304354,0.32401412396956464,0.3519717520608707,7.414399800906857,2.863117680836661,,,,,3.0,
PB.70308.18,Patient7,73,80,1705,1726,42815.24926686217,46349.94206257242,26.0,24.0,VTA1,889,856,0.08211473565804274,0.09345794392523364,0.04281524926686217,0.046349942062572425,0.48017896477869493,0.5198210352213051,-0.039642070442610144,-0.7128275128370339,-0.3667984483946023,,,,,,
PB.70308.18,Patient8,77,88,1179,1359,65309.58439355386,64753.49521707138,8.0,5.0,VTA1,648,726,0.11882716049382716,0.12121212121212122,0.06530958439355386,0.06475349521707138,0.5021377672209026,0.4978622327790974,0.004275534441805229,0.07776640298866187,-0.058171809259356465,,,,,,
PB.70308.18,Patient9,103,123,1493,1722,68988.61352980576,71428.57142857142,4.0,2.0,VTA1,909,1124,0.11331133113311331,0.1094306049822064,0.06898861352980576,0.07142857142857142,0.4913117546848382,0.5086882453151619,-0.017376490630323704,-0.3366676227793293,-0.21995572633197988,,,,,,
PB.70308.19,Patient1,4,6,1902,1717,2103.049421661409,3494.4670937682004,15.0,8.0,VTA1,1133,979,0.00353045013239188,0.006128702757916241,0.002103049421661409,0.0034944670937682005,0.375711159737418,0.6242888402625821,-0.24857768052516416,-1.893011108121103,-0.4109571471648847,,,,,,
PB.70308.19,Patient10,3,1,2180,1394,1376.1467889908258,717.3601147776184,21.0,28.0,VTA1,1255,741,0.002390438247011952,0.001349527665317139,0.0013761467889908258,0.0007173601147776184,0.6573404589751651,0.342659541024835,0.31468091795033015,2.180065690974254,0.7141156829974084,,,,,,
PB.70308.19,Patient11,0,3,2226,1367,0.0,2194.5866861741038,30.5,13.0,VTA1,640,810,0.0,0.003703703703703704,0.0,0.0021945866861741038,0.0,1.0,-1.0,-11.100390780750143,-2.856403287524881,,,,,,
PB.70308.19,Patient12,2,1,2004,1791,998.0039920159679,558.3472920156337,26.0,31.0,VTA1,1180,1046,0.001694915254237288,0.0009560229445506692,0.000998003992015968,0.0005583472920156337,0.6412459720730397,0.35875402792696026,0.2824919441460794,1.673492259489646,0.5795716447499628,,,,,,
PB.70308.19,Patient13,4,2,2495,2218,1603.2064128256513,901.7132551848512,19.0,26.0,VTA1,1283,1281,0.003117692907248636,0.00156128024980484,0.0016032064128256513,0.0009017132551848512,0.6400230846919637,0.3599769153080364,0.2800461693839273,2.144278321465211,0.7046106894214741,,,,,,
PB.70308.19,Patient14,1,11,1161,1708,861.3264427217915,6440.281030444965,27.0,1.0,VTA1,693,1194,0.001443001443001443,0.009212730318257957,0.0008613264427217916,0.006440281030444965,0.11796394778644934,0.8820360522135506,-0.7640721044271013,-4.598042168545304,-1.1294034371482158,,,,,,
PB.70308.19,Patient15,3,8,1376,2573,2180.232558139535,3109.2110376991836,14.0,9.0,VTA1,613,1275,0.004893964110929853,0.006274509803921568,0.002180232558139535,0.003109211037699184,0.4121856143536071,0.587814385646393,-0.17562877129278587,-1.1885227334154052,-0.2238476287017868,,,,,,
PB.70308.19,Patient16,5,5,1395,1271,3584.2293906810037,3933.910306845004,6.0,6.0,VTA1,641,567,0.0078003120124804995,0.008818342151675485,0.0035842293906810036,0.003933910306845004,0.47674418604651164,0.5232558139534884,-0.04651162790697677,-0.37693041373124797,0.02669523540355287,,,,,,
PB.70308.19,Patient17,1,2,975,1227,1025.6410256410256,1629.9918500407498,23.0,19.0,VTA1,503,645,0.0019880715705765406,0.0031007751937984496,0.0010256410256410256,0.0016299918500407497,0.38621340887629846,0.6137865911237016,-0.22757318224740314,-1.0584660983741816,-0.1893050652909141,,,,,,
PB.70308.19,Patient18,5,2,988,1387,5060.728744939272,1441.9610670511895,1.0,22.0,VTA1,483,699,0.010351966873706004,0.002861230329041488,0.005060728744939271,0.0014419610670511895,0.7782515991471215,0.22174840085287845,0.556503198294243,5.082990706784279,1.48512187890462,,,,,,
PB.70308.19,Patient19,3,8,1229,1548,2441.0089503661516,5167.958656330749,12.0,3.0,VTA1,725,912,0.004137931034482759,0.008771929824561403,0.0024410089503661514,0.00516795865633075,0.32080685272174636,0.6791931472782538,-0.3583862945565074,-2.511873828915763,-0.5753248072146694,,,,,,
PB.70308.19,Patient2,5,5,1277,1085,3915.4267815191856,4608.294930875576,5.0,4.0,VTA1,1009,937,0.004955401387512388,0.005336179295624333,0.003915426781519186,0.004608294930875576,0.45935647756138864,0.5406435224386112,-0.0812870448772226,-0.659751134926727,-0.08340783902958553,,,,,,
PB.70308.19,Patient20,9,4,1888,1738,4766.949152542373,2301.4959723820484,2.0,12.0,VTA1,1110,862,0.008108108108108109,0.004640371229698376,0.004766949152542373,0.0023014959723820483,0.674398551349487,0.32560144865051305,0.34879710269897396,3.632992055936465,1.1000075759956247,,,,,,
PB.70308.19,Patient21,1,1,1417,1328,705.7163020465773,753.0120481927711,28.0,27.0,VTA1,626,737,0.001597444089456869,0.0013568521031207597,0.0007057163020465773,0.0007530120481927711,0.4837887067395264,0.5162112932604735,-0.03242258652094715,-0.1481248699567772,0.09575684218882947,,,,,,
PB.70308.19,Patient22,4,4,1221,2106,3276.0032760032764,1899.335232668566,8.0,15.0,VTA1,754,1319,0.005305039787798408,0.003032600454890068,0.003276003276003276,0.001899335232668566,0.6330027051397655,0.36699729486023447,0.26600541027953106,2.0320989217306473,0.6748162538857818,,,,,,
PB.70308.19,Patient23,1,2,665,1159,1503.7593984962407,1725.625539257981,20.0,17.0,VTA1,127,581,0.007874015748031496,0.0034423407917383822,0.0015037593984962407,0.001725625539257981,0.4656488549618321,0.5343511450381679,-0.06870229007633583,-0.314492072278864,0.051570325800191226,,,,,,
PB.70308.19,Patient24,2,4,1059,1661,1888.5741265344666,2408.187838651415,18.0,11.0,VTA1,548,804,0.0036496350364963502,0.004975124378109453,0.0018885741265344666,0.002408187838651415,0.4395342683249537,0.5604657316750463,-0.12093146335009264,-0.7009715318903617,-0.09435582469357244,,,,,,
PB.70308.19,Patient25,6,4,1372,1946,4373.1778425655975,2055.498458376156,3.0,14.0,VTA1,664,856,0.009036144578313253,0.004672897196261682,0.004373177842565598,0.0020554984583761563,0.6802610114192497,0.31973898858075045,0.3605220228384992,3.266465662261469,1.0026595153506295,,,,,,
PB.70308.19,Patient26,5,1,1690,1469,2958.5798816568044,680.7351940095302,9.0,29.0,VTA1,775,695,0.0064516129032258064,0.0014388489208633094,0.0029585798816568047,0.0006807351940095302,0.8129496402877698,0.18705035971223022,0.6258992805755397,5.946283807761811,1.714409347961722,,,,,3.0,
PB.70308.19,Patient27,2,2,917,1439,2181.0250817884407,1389.854065323141,13.0,23.0,VTA1,476,847,0.004201680672268907,0.0023612750885478157,0.0021810250817884407,0.001389854065323141,0.6107809847198642,0.3892190152801358,0.2215619694397284,1.2993932627818998,0.48021232862106844,,,,,,
PB.70308.19,Patient28,5,2,1473,1202,3394.4331296673454,1663.8935108153078,7.0,18.0,VTA1,851,786,0.005875440658049354,0.002544529262086514,0.0033944331296673455,0.0016638935108153079,0.6710585082626173,0.3289414917373828,0.34211701652523446,2.886426085346274,0.9017224029912843,,,,,,
PB.70308.19,Patient29,2,3,1044,1857,1915.7088122605362,1615.5088852988692,17.0,20.0,VTA1,569,1270,0.0035149384885764497,0.002362204724409449,0.0019157088122605363,0.0016155088852988692,0.5425065731814197,0.4574934268185802,0.08501314636283952,0.4914994820327257,0.2656387150416264,,,,,,
PB.70308.19,Patient3,2,3,1987,2019,1006.5425264217413,1485.8841010401188,24.0,21.0,VTA1,999,1000,0.002002002002002002,0.003,0.0010065425264217413,0.0014858841010401188,0.40384038403840383,0.5961596159615962,-0.19231923192319234,-1.1229029276706004,-0.2064192499018078,,,,,,
PB.70308.19,Patient30,7,10,1658,1808,4221.95416164053,5530.973451327433,4.0,2.0,VTA1,705,1148,0.009929078014184398,0.008710801393728223,0.004221954161640531,0.0055309734513274336,0.43289095635517855,0.5671090436448214,-0.13421808728964285,-1.2348178009624255,-0.2361434281882698,,,,,,
PB.70308.19,Patient31,0,7,966,1858,0.0,3767.491926803014,30.5,7.0,VTA1,673,1178,0.0,0.005942275042444821,0.0,0.003767491926803014,0.0,1.0,-1.0,-11.879771586671216,-3.0634039599720224,,,,,,
PB.70308.19,Patient4,3,4,1554,1450,1930.5019305019305,2758.620689655172,16.0,10.0,VTA1,920,891,0.003260869565217391,0.004489337822671156,0.0019305019305019305,0.002758620689655172,0.41169789892106756,0.5883021010789323,-0.17660420215786476,-1.1952052016238242,-0.22562246765373484,,,,,,
PB.70308.19,Patient5,2,2,1993,1596,1003.5122930255895,1253.1328320802004,25.0,24.0,VTA1,862,676,0.002320185614849188,0.0029585798816568047,0.0010035122930255895,0.0012531328320802004,0.44469211479520754,0.5553078852047924,-0.11061577040958481,-0.6403898807395081,-0.07826556120374412,,,,,,
PB.70308.19,Patient6,1,2,1714,1602,583.4305717619603,1248.4394506866417,29.0,25.0,VTA1,1080,866,0.000925925925925926,0.0023094688221709007,0.0005834305717619603,0.0012484394506866417,0.3184890656063618,0.6815109343936382,-0.3630218687872764,-1.737400129110372,-0.3696274440843583,,,,,,
PB.70308.19,Patient7,2,1,1705,1726,1173.0205278592375,579.3742757821552,22.0,30.0,VTA1,889,856,0.0022497187851518562,0.0011682242990654205,0.0011730205278592375,0.0005793742757821553,0.6693814233081249,0.3306185766918751,0.3387628466162498,2.0328043073653963,0.6750036017132087,,,,,,
PB.70308.19,Patient8,3,6,1179,1359,2544.5292620865143,4415.0110375275935,11.0,5.0,VTA1,648,726,0.004629629629629629,0.008264462809917356,0.002544529262086514,0.004415011037527594,0.3656174334140436,0.6343825665859564,-0.26876513317191275,-1.8454176643012932,-0.3983165037208459,,,,,,
PB.70308.19,Patient9,4,3,1493,1722,2679.1694574681846,1742.1602787456445,10.0,16.0,VTA1,909,1124,0.0044004400440044,0.0026690391459074734,0.0026791694574681848,0.0017421602787456446,0.6059646344681974,0.3940353655318026,0.2119292689363948,1.6042768231516795,0.5611882797032075,,,,,,
PB.70308.21,Patient1,552,446,1902,1717,290220.8201892745,259755.38730343623,10.0,22.0,VTA1,1133,979,0.4872021182700794,0.45556690500510727,0.2902208201892745,0.2597553873034362,0.5276970462274425,0.4723029537725575,0.055394092454885024,1.4581692816064342,0.9704505241186606,,,,,,
PB.70308.21,Patient10,712,332,2180,1394,326605.504587156,238163.55810616928,6.0,24.0,VTA1,1255,741,0.5673306772908366,0.44804318488529016,0.326605504587156,0.2381635581061693,0.5782992131856658,0.42170078681433415,0.15659842637133164,4.3189384558733055,2.0366693604004675,,,,,,
PB.70308.21,Patient11,324,295,2226,1367,145552.56064690027,215801.02414045355,30.0,27.0,VTA1,640,810,0.50625,0.36419753086419754,0.14555256064690028,0.21580102414045355,0.40279816438670113,0.597201835613299,-0.19440367122659785,-4.743398899490325,-1.422628507070422,,,,,,
PB.70308.21,Patient12,547,480,2004,1791,272954.0918163673,268006.70016750414,14.0,20.0,VTA1,1180,1046,0.4635593220338983,0.4588910133843212,0.27295409181636726,0.26800670016750416,0.5045727820963877,0.49542721790361227,0.009145564192775402,0.240158820057313,0.5164936972017252,,,,,,
PB.70308.21,Patient13,545,496,2495,2218,218436.87374749497,223624.88728584308,21.0,25.0,VTA1,1283,1281,0.4247856586126267,0.3871975019516003,0.218436873747495,0.2236248872858431,0.49413202634149933,0.5058679736585007,-0.011735947317001338,-0.30800823072360883,0.3121898896002449,,,,,,
PB.70308.21,Patient14,345,611,1161,1708,297157.62273901806,357728.337236534,9.0,2.0,VTA1,693,1194,0.49783549783549785,0.5117252931323283,0.2971576227390181,0.35772833723653397,0.4537547617452532,0.5462452382547467,-0.09249047650949349,-2.2585176891314385,-0.4965044505616171,,,,,,
PB.70308.21,Patient15,295,679,1376,2573,214389.53488372092,263894.28682471823,23.0,21.0,VTA1,613,1275,0.4812398042414356,0.5325490196078432,0.21438953488372092,0.2638942868247182,0.4482475157071325,0.5517524842928675,-0.10350496858573499,-2.462031628354202,-0.572354818846164,,,,,,
PB.70308.21,Patient16,290,249,1395,1271,207885.3046594982,195908.73328088122,24.0,31.0,VTA1,641,567,0.45241809672386896,0.43915343915343913,0.2078853046594982,0.1959087332808812,0.5148300497943278,0.4851699502056723,0.02966009958865551,0.701095189065944,0.6882863197541162,,,,,,
PB.70308.21,Patient17,253,366,975,1227,259487.17948717947,298288.5085574572,18.0,11.0,VTA1,503,645,0.5029821073558648,0.5674418604651162,0.2594871794871795,0.2982885085574572,0.46521780179564526,0.5347821982043547,-0.06956439640870943,-1.6072201128086538,-0.25376352964198334,,,,,,
PB.70308.21,Patient18,281,380,988,1387,284412.95546558703,273972.602739726,11.0,19.0,VTA1,483,699,0.5817805383022774,0.5436337625178826,0.28441295546558704,0.273972602739726,0.5093486951555634,0.49065130484443675,0.018697390311126605,0.43944796210387044,0.5907694685669329,,,,,,
PB.70308.21,Patient19,418,502,1229,1548,340113.91375101707,324289.4056847545,3.0,7.0,VTA1,725,912,0.576551724137931,0.5504385964912281,0.34011391375101707,0.3242894056847545,0.5119088117137202,0.48809118828627984,0.023817623427440315,0.5989817430070716,0.6502282755732126,,,,,,
PB.70308.21,Patient2,585,487,1277,1085,458104.93343774474,448847.9262672811,1.0,1.0,VTA1,1009,937,0.5797819623389494,0.5197438633938101,0.4581049334377447,0.4488479262672811,0.5051033562943251,0.4948966437056749,0.010206712588650246,0.2708700345999326,0.5279398759864307,,,,,,
PB.70308.21,Patient20,632,487,1888,1738,334745.76271186443,280207.1346375144,4.0,16.0,VTA1,1110,862,0.5693693693693693,0.5649651972157773,0.3347457627118644,0.2802071346375144,0.5443437443009269,0.45565625569907314,0.08868748860185377,2.388252317216977,1.3170957763097113,,,,,,
PB.70308.21,Patient21,308,364,1417,1328,217360.62103034582,274096.3855421687,22.0,18.0,VTA1,626,737,0.49201277955271566,0.49389416553595655,0.2173606210303458,0.2740963855421687,0.4422779981228617,0.5577220018771383,-0.11544400375427655,-2.769119531638809,-0.6868075715609097,,,,,,
PB.70308.21,Patient22,341,719,1221,2106,279279.27927927923,341405.50807217474,12.0,6.0,VTA1,754,1319,0.45225464190981435,0.5451099317664898,0.27927927927927926,0.34140550807217473,0.4499534787552982,0.5500465212447018,-0.1000930424894036,-2.4405194435204267,-0.5643371511204115,,,,,,
PB.70308.21,Patient23,82,339,665,1159,123308.27067669173,292493.52890422783,31.0,12.0,VTA1,127,581,0.6456692913385826,0.5834767641996558,0.12330827067669173,0.2924935289042278,0.2965554040433983,0.7034445959566016,-0.4068891919132033,-7.965648093346114,-2.6235722310824636,,,,,,
PB.70308.21,Patient24,338,471,1059,1661,319169.0273843249,283564.11800120404,7.0,15.0,VTA1,548,804,0.6167883211678832,0.585820895522388,0.31916902738432484,0.28356411800120407,0.5295362132111937,0.4704637867888063,0.059072426422387414,1.4350213831415197,0.9618232201104807,,,,,3.0,
PB.70308.21,Patient25,319,505,1372,1946,232507.2886297376,259506.68036998968,20.0,23.0,VTA1,664,856,0.48042168674698793,0.5899532710280374,0.2325072886297376,0.2595066803699897,0.47256237277658775,0.5274376272234124,-0.05487525444682462,-1.3196981884298835,-0.14660308678828807,,,,,,
PB.70308.21,Patient26,283,295,1690,1469,167455.62130177516,200816.88223281145,29.0,30.0,VTA1,775,695,0.36516129032258066,0.4244604316546763,0.16745562130177516,0.20081688223281144,0.45470574016408594,0.545294259835914,-0.09058851967182802,-2.13738044231229,-0.45135616824100877,,,,,,
PB.70308.21,Patient27,238,456,917,1439,259541.9847328244,316886.72689367615,17.0,10.0,VTA1,476,847,0.5,0.538370720188902,0.2595419847328244,0.31688672689367614,0.4502586000625794,0.5497413999374207,-0.09948279987484127,-2.277170985073478,-0.5034566002390681,,,,,,
PB.70308.21,Patient28,407,255,1473,1202,276306.85675492196,212146.42262895175,13.0,28.0,VTA1,851,786,0.4782608695652174,0.3244274809160305,0.27630685675492195,0.21214642262895175,0.5656771454241243,0.43432285457587566,0.13135429084824862,3.3073566696910692,1.6596492342857836,,,,,,
PB.70308.21,Patient29,260,635,1044,1857,249042.14559386973,341949.380721594,19.0,5.0,VTA1,569,1270,0.45694200351493847,0.5,0.24904214559386972,0.341949380721594,0.4213971512358609,0.5786028487641391,-0.15720569752827823,-3.6744177204455126,-1.0242154232813738,,,,,,
PB.70308.21,Patient3,528,585,1987,2019,265727.2269753397,289747.3997028232,15.0,13.0,VTA1,999,1000,0.5285285285285285,0.585,0.2657272269753397,0.2897473997028232,0.4783786949269596,0.5216213050730403,-0.04324261014608066,-1.1298664143856691,-0.06997168580144301,,,,,,
PB.70308.21,Patient30,339,586,1658,1808,204463.20868516286,324115.04424778756,25.0,8.0,VTA1,705,1148,0.4808510638297872,0.5104529616724739,0.20446320868516285,0.3241150442477876,0.3868172925213001,0.6131827074786999,-0.22636541495739976,-5.592219738721361,-1.7389870499258042,,,,,,
PB.70308.21,Patient31,180,602,966,1858,186335.40372670806,324004.3057050592,28.0,9.0,VTA1,673,1178,0.2674591381872214,0.5110356536502547,0.18633540372670807,0.3240043057050592,0.3651203311891629,0.634879668810837,-0.2697593376216741,-5.9920300873160315,-1.8879977874737846,,,,,,
PB.70308.21,Patient4,515,508,1554,1450,331402.83140283136,350344.8275862069,5.0,4.0,VTA1,920,891,0.5597826086956522,0.5701459034792368,0.3314028314028314,0.3503448275862069,0.48610776587669946,0.5138922341233004,-0.02778446824660097,-0.722829189115304,0.15758464444444079,,,,,,
PB.70308.21,Patient5,382,345,1993,1596,191670.84796788762,216165.4135338346,26.0,26.0,VTA1,862,676,0.4431554524361949,0.5103550295857988,0.1916708479678876,0.2161654135338346,0.469970098446183,0.530029901553817,-0.060059803107634036,-1.4895247271378254,-0.20989804120115232,,,,,,
PB.70308.21,Patient6,546,458,1714,1602,318553.0921820303,285892.63420724095,8.0,14.0,VTA1,1080,866,0.5055555555555555,0.5288683602771362,0.3185530921820303,0.2858926342072409,0.5270168656579727,0.4729831343420272,0.054033731315945466,1.4198377381310812,0.9561642216637798,,,,,,
PB.70308.21,Patient7,322,359,1705,1726,188856.30498533722,207995.36500579375,27.0,29.0,VTA1,889,856,0.36220472440944884,0.41939252336448596,0.18885630498533723,0.20799536500579374,0.4758863808978248,0.5241136191021751,-0.04822723820435032,-1.1614219186421533,-0.08761295864299777,,,,,,
PB.70308.21,Patient8,311,377,1179,1359,263782.866836302,277409.86019131716,16.0,17.0,VTA1,648,726,0.4799382716049383,0.5192837465564738,0.263782866836302,0.27740986019131714,0.48741022128118905,0.512589778718811,-0.025179557437621902,-0.6024185647237587,0.20246211200440922,,,,,,
PB.70308.21,Patient9,517,610,1493,1722,346282.6523777629,354239.25667828106,2.0,3.0,VTA1,909,1124,0.5687568756875687,0.5427046263345195,0.3462826523777629,0.35423925667828104,0.49432094542821675,0.5056790545717833,-0.011358109143566553,-0.2956070860569316,0.31681184028190224,,,,,,
PB.70308.26,Patient1,8,9,1902,1717,4206.098843322818,5241.7006406523005,18.0,6.0,VTA1,1133,979,0.00706090026478376,0.009193054136874362,0.004206098843322818,0.0052417006406523005,0.44519349192973356,0.5548065080702664,-0.10961301614053287,-1.0546605348255016,-0.2645188552213659,,,,,,
PB.70308.26,Patient10,11,6,2180,1394,5045.871559633028,4304.16068866571,12.0,8.0,VTA1,1255,741,0.008764940239043825,0.008097165991902834,0.005045871559633028,0.00430416068866571,0.5396635461392272,0.4603364538607729,0.0793270922784543,0.8485932898268985,-0.0686772936438109,,,,,,
PB.70308.26,Patient11,4,5,2226,1367,1796.9451931716083,3657.6444769568398,28.0,9.0,VTA1,640,810,0.00625,0.006172839506172839,0.0017969451931716084,0.0036576444769568397,0.3294372816001928,0.6705627183998072,-0.3411254367996144,-2.6494836482846615,-0.42862342442503637,,,,,,
PB.70308.26,Patient12,15,5,2004,1791,7485.029940119761,2791.736460078169,4.0,18.0,VTA1,1180,1046,0.012711864406779662,0.004780114722753346,0.0074850299401197605,0.0027917364600781687,0.7283448556323708,0.2716551443676291,0.4566897112647417,5.814503281076551,0.45595345025035366,,,,,,
PB.70308.26,Patient13,14,8,2495,2218,5611.22244488978,3606.8530207394047,7.0,10.0,VTA1,1283,1281,0.010911925175370226,0.00624512099921936,0.0056112224448897794,0.0036068530207394047,0.6087195169763977,0.3912804830236023,0.2174390339527954,2.5497265047651383,0.12001350687904011,,,,,,
PB.70308.26,Patient14,5,5,1161,1708,4306.632213608958,2927.4004683840753,16.0,16.0,VTA1,693,1194,0.007215007215007215,0.0041876046901172526,0.004306632213608958,0.002927400468384075,0.5953293830602998,0.40467061693970025,0.19065876612059957,1.5630852979311871,0.01848981510429004,,,,,,
PB.70308.26,Patient15,6,4,1376,2573,4360.46511627907,1554.6055188495918,15.0,25.0,VTA1,613,1275,0.009787928221859706,0.003137254901960784,0.00436046511627907,0.001554605518849592,0.7371788749880623,0.2628211250119378,0.47435774997612457,4.462009777927084,0.3167841832564125,,,,,,
PB.70308.26,Patient16,3,3,1395,1271,2150.537634408602,2360.3461841070025,24.0,21.0,VTA1,641,567,0.0046801872074883,0.005291005291005291,0.002150537634408602,0.0023603461841070024,0.47674418604651164,0.5232558139534884,-0.04651162790697677,-0.3116990797027112,-0.18806939289610114,,,,,,
PB.70308.26,Patient17,5,2,975,1227,5128.205128205128,1629.9918500407498,11.0,24.0,VTA1,503,645,0.009940357852882704,0.0031007751937984496,0.005128205128205128,0.0016299918500407497,0.7588126159554731,0.2411873840445269,0.5176252319109462,4.6405175297688155,0.33515232544615337,,,,,,
PB.70308.26,Patient18,4,3,988,1387,4048.582995951417,2162.9416005767844,20.0,22.0,VTA1,483,699,0.008281573498964804,0.004291845493562232,0.004048582995951417,0.0021629416005767843,0.6517857142857143,0.3482142857142857,0.3035714285714286,2.3370950731606985,0.09813409643651028,,,,,,
PB.70308.26,Patient19,10,5,1229,1548,8136.696501220505,3229.9741602067184,3.0,14.0,VTA1,725,912,0.013793103448275862,0.005482456140350877,0.008136696501220505,0.003229974160206718,0.7158381502890174,0.28416184971098263,0.4316763005780348,4.777504803825215,0.34924808152448805,,,,,,
PB.70308.26,Patient2,7,9,1277,1085,5481.59749412686,8294.930875576038,8.0,2.0,VTA1,1009,937,0.006937561942517344,0.0096051227321238,0.00548159749412686,0.008294930875576038,0.39789396479463535,0.6021060352053647,-0.2042120704107293,-1.8941706521229829,-0.3509030096636786,,,,,,
PB.70308.26,Patient20,9,2,1888,1738,4766.949152542373,1150.7479861910242,14.0,27.0,VTA1,1110,862,0.008108108108108109,0.002320185614849188,0.004766949152542373,0.0011507479861910242,0.8055412503862396,0.19445874961376042,0.6110825007724792,7.090256538817221,0.5872262773149289,,,,,,
PB.70308.26,Patient21,6,0,1417,1328,4234.297812279464,0.0,17.0,30.0,VTA1,626,737,0.009584664536741214,0.0,0.004234297812279464,0.0,1.0,0.0,1.0,36.14474311013859,3.576883225463127,1.0,1.0,1.0,1.0,1.0,
PB.70308.26,Patient22,5,6,1221,2106,4095.0040950040952,2849.002849002849,19.0,17.0,VTA1,754,1319,0.006631299734748011,0.004548900682335102,0.004095004095004095,0.002849002849002849,0.5897177419354839,0.4102822580645161,0.17943548387096775,1.4689591202881644,0.003961681197897498,,,,,,
PB.70308.26,Patient23,0,0,665,1159,0.0,0.0,31.0,30.0,VTA1,127,581,0.0,0.0,0.0,0.0,,,,0.0,-0.15599609099564943,,,,,,
PB.70308.26,Patient24,2,2,1059,1661,1888.5741265344666,1204.0939193257075,27.0,26.0,VTA1,548,804,0.0036496350364963502,0.0024875621890547263,0.0018885741265344666,0.0012040939193257074,0.6106617647058824,0.38933823529411765,0.22132352941176475,1.2978310556992398,-0.02245149630218754,,,,,,
PB.70308.26,Patient25,5,7,1372,1946,3644.3148688046645,3597.1223021582737,21.0,11.0,VTA1,664,856,0.007530120481927711,0.008177570093457943,0.0036443148688046646,0.0035971223021582736,0.503258508327299,0.496741491672701,0.006517016654598029,0.05277605239423065,-0.15056552551830293,,,,,,
