Isoform,Sample,cyclo_count,noncyclo_count,total_cyclo,total_noncyclo,Cyclo_TPM,Noncyclo_TPM,Cyclo_TPM_Rank,Noncyclo_TPM_Rank,associated_gene,gene_cyclo_count,gene_noncyclo_count,isoform_cyclo_proportion,isoform_noncyclo_proportion,Avg_Cyclo_TPM,SD_Cyclo_TPM,Cyclo_Z_Score,test_statistic,z_score,rank_top_99_9_percentile,rank_top_99_5_percentile,rank_top_99_percentile,rank_top_98_percentile,rank_top_95_percentile,Phenotypes
PB.70308.18,Patient27,50,75,917,1439,54525.627044711015,52119.527449617795,15.0,16.0,VTA1,476,847,0.10504201680672269,0.0885478158205431,53816.04191275871,14778.051134880643,0.04801615080878101,-9.51606883235162,0.07124746358552123,,,,,,
PB.70308.18,Patient28,107,79,1473,1202,72640.8689748812,65723.79367720465,3.0,4.0,VTA1,851,786,0.12573443008225618,0.1005089058524173,53816.04191275871,14778.051134880643,1.2738369146450064,-3.0206098143951716,0.8077688600841861,,,,,,
PB.70308.18,Patient29,54,104,1044,1857,51724.137931034486,56004.30802369413,18.0,12.0,VTA1,569,1270,0.09490333919156414,0.08188976377952756,53816.04191275871,14778.051134880643,-0.14155479383791686,-10.728994105516813,-0.1157838283054055,,,,,,
PB.70308.18,Patient3,111,101,1987,2019,55863.11021640664,50024.764735017336,14.0,19.0,VTA1,999,1000,0.1111111111111111,0.101,53816.04191275871,14778.051134880643,0.13852085670594513,-8.967339174259722,0.1334680292084924,,,,,,
PB.70308.18,Patient30,83,96,1658,1808,50060.31363088058,53097.345132743365,20.0,15.0,VTA1,705,1148,0.11773049645390071,0.08362369337979095,53816.04191275871,14778.051134880643,-0.2541423255068785,-11.470628468129012,-0.1998778969358908,,,,,,
PB.70308.18,Patient31,57,111,966,1858,59006.21118012422,59741.65769644779,12.0,9.0,VTA1,673,1178,0.08469539375928678,0.09422750424448217,53816.04191275871,14778.051134880643,0.35120796510949626,-7.727867457653324,0.2740119749268584,,,,,,
PB.70308.18,Patient4,107,99,1554,1450,68854.56885456885,68275.86206896552,5.0,3.0,VTA1,920,891,0.11630434782608695,0.1111111111111111,53816.04191275871,14778.051134880643,1.0176258563833693,-4.232746616139727,0.6703244258262974,,,,,,
PB.70308.18,Patient5,86,61,1993,1596,43151.028600100355,38220.551378446115,25.0,28.0,VTA1,862,676,0.09976798143851508,0.09023668639053255,53816.04191275871,14778.051134880643,-0.7216792806654807,-14.839511839647791,-0.5818762558775465,,,,,,
PB.70308.18,Patient6,125,56,1714,1602,72928.82147024504,34956.30461922597,2.0,30.0,VTA1,1080,866,0.11574074074074074,0.06466512702078522,53816.04191275871,14778.051134880643,1.2933220614167737,-2.9310267371295784,0.8179267031231313,,,,,,
PB.70308.18,Patient7,73,80,1705,1726,42815.24926686217,46349.94206257242,26.0,24.0,VTA1,889,856,0.08211473565804274,0.09345794392523364,53816.04191275871,14778.051134880643,-0.7444007701347953,-15.016706901256466,-0.6019684393349286,,,,,,
PB.70308.18,Patient8,77,88,1179,1359,65309.58439355386,64753.49521707138,8.0,5.0,VTA1,648,726,0.11882716049382716,0.12121212121212122,53816.04191275871,14778.051134880643,0.7777441271445417,-5.429635831446698,0.5346089184425832,,,,,,
PB.70308.18,Patient9,103,123,1493,1722,68988.61352980576,71428.57142857142,4.0,2.0,VTA1,909,1124,0.11331133113311331,0.1094306049822064,53816.04191275871,14778.051134880643,1.0266963809074408,-4.1887073979436815,0.6753180415810568,,,,,,
PB.70308.19,Patient1,4,6,1902,1717,2103.049421661409,3494.4670937682004,15.0,8.0,VTA1,1133,979,0.00353045013239188,0.006128702757916241,2169.5351046396504,1376.1453174629655,-0.04831298129242142,-13.818010104869934,0.04770936595408429,,,,,,
PB.70308.19,Patient10,3,1,2180,1394,1376.1467889908258,717.3601147776184,21.0,28.0,VTA1,1255,741,0.002390438247011952,0.001349527665317139,2169.5351046396504,1376.1453174629655,-0.5765294591936698,-20.618486934066663,-0.19356282127076482,,,,,,
PB.70308.19,Patient11,0,3,2226,1367,0.0,2194.5866861741038,30.5,13.0,VTA1,640,810,0.0,0.003703703703703704,2169.5351046396504,1376.1453174629655,-1.5765305285050584,-135.10440521378365,-3.8364881396295454,,,,,,
PB.70308.19,Patient12,2,1,2004,1791,998.0039920159679,558.3472920156337,26.0,31.0,VTA1,1180,1046,0.001694915254237288,0.0009560229445506692,2169.5351046396504,1376.1453174629655,-0.85131351882481,-25.703204039495656,-0.35535778224406506,,,,,,
PB.70308.19,Patient13,4,2,2495,2218,1603.2064128256513,901.7132551848512,19.0,26.0,VTA1,1283,1281,0.003117692907248636,0.00156128024980484,2169.5351046396504,1376.1453174629655,-0.41153262277422237,-18.201100479788945,-0.11664193483449777,,,,,,
PB.70308.19,Patient14,1,11,1161,1708,861.3264427217915,6440.281030444965,27.0,1.0,VTA1,693,1194,0.001443001443001443,0.009212730318257957,2169.5351046396504,1376.1453174629655,-0.9506326441815366,-28.033622434791333,-0.42951135765453297,,,,,,
PB.70308.19,Patient15,3,8,1376,2573,2180.232558139535,3109.2110376991836,14.0,9.0,VTA1,613,1275,0.004893964110929853,0.006274509803921568,2169.5351046396504,1376.1453174629655,0.007773491188856455,-13.250925313451848,0.0657539217855341,,,,,,
PB.70308.19,Patient16,5,5,1395,1271,3584.2293906810037,3933.910306845004,6.0,6.0,VTA1,641,567,0.0078003120124804995,0.008818342151675485,2169.5351046396504,1376.1453174629655,1.0280122804541136,-5.428790708018081,0.31465311066327634,,,,,,
PB.70308.19,Patient17,1,2,975,1227,1025.6410256410256,1629.9918500407498,23.0,19.0,VTA1,503,645,0.0019880715705765406,0.0031007751937984496,2169.5351046396504,1376.1453174629655,-0.8312305862490492,-25.27095619679821,-0.3416037185685548,,,,,,
PB.70308.19,Patient18,5,2,988,1387,5060.728744939272,1441.9610670511895,1.0,22.0,VTA1,483,699,0.010351966873706004,0.002861230329041488,2169.5351046396504,1376.1453174629655,2.1009362918370926,0.9411735393822428,0.5173444493237975,,,,,,
PB.70308.19,Patient19,3,8,1229,1548,2441.0089503661516,5167.958656330749,12.0,3.0,VTA1,725,912,0.004137931034482759,0.008771929824561403,2169.5351046396504,1376.1453174629655,0.1972712055053786,-11.473297148605681,0.12231779222175562,,,,,,
PB.70308.19,Patient2,5,5,1277,1085,3915.4267815191856,4608.294930875576,5.0,4.0,VTA1,1009,937,0.004955401387512388,0.005336179295624333,2169.5351046396504,1376.1453174629655,1.2686826418144757,-4.037973097887747,0.35890872533882096,,,,,,
PB.70308.19,Patient20,9,4,1888,1738,4766.949152542373,2301.4959723820484,2.0,12.0,VTA1,1110,862,0.008108108108108109,0.004640371229698376,2169.5351046396504,1376.1453174629655,1.887456226418925,-0.9411735393822431,0.45744843823170933,,,,,,
PB.70308.19,Patient21,1,1,1417,1328,705.7163020465773,753.0120481927711,28.0,27.0,VTA1,626,737,0.001597444089456869,0.0013568521031207597,2169.5351046396504,1376.1453174629655,-1.063709467319731,-31.185801572294803,-0.5298132407206896,,,,,,
PB.70308.19,Patient22,4,4,1221,2106,3276.0032760032764,1899.335232668566,8.0,15.0,VTA1,754,1319,0.005305039787798408,0.003032600454890068,2169.5351046396504,1376.1453174629655,0.8040343976197869,-6.843783803948946,0.26962823553518245,,,,,,
PB.70308.19,Patient23,1,2,665,1159,1503.7593984962407,1725.625539257981,20.0,17.0,VTA1,127,581,0.007874015748031496,0.0034423407917383822,2169.5351046396504,1376.1453174629655,-0.4837975304605336,-19.214782600994365,-0.14889715293987668,,,,,,
PB.70308.19,Patient24,2,4,1059,1661,1888.5741265344666,2408.187838651415,18.0,11.0,VTA1,548,804,0.0036496350364963502,0.004975124378109453,2169.5351046396504,1376.1453174629655,-0.20416519573903572,-15.607783503046239,-0.03412296468461703,,,,,,
PB.70308.19,Patient25,6,4,1372,1946,4373.1778425655975,2055.498458376156,3.0,14.0,VTA1,664,856,0.009036144578313253,0.004672897196261682,2169.5351046396504,1376.1453174629655,1.6013154351958554,-2.297997858746701,0.41427448513905724,,,,,,
PB.70308.19,Patient26,5,1,1690,1469,2958.5798816568044,680.7351940095302,9.0,29.0,VTA1,775,695,0.0064516129032258064,0.0014388489208633094,2169.5351046396504,1376.1453174629655,0.5733731510795833,-8.44749315850609,0.21859843642284846,,,,,,
PB.70308.19,Patient27,2,2,917,1439,2181.0250817884407,1389.854065323141,13.0,23.0,VTA1,476,847,0.004201680672268907,0.0023612750885478157,2169.5351046396504,1376.1453174629655,0.008349392322878391,-13.245207112804534,0.06593587410095039,,,,,,
PB.70308.19,Patient28,5,2,1473,1202,3394.4331296673454,1663.8935108153078,7.0,18.0,VTA1,851,786,0.005875440658049354,0.002544529262086514,2169.5351046396504,1376.1453174629655,0.8900935166395747,-6.284952952847543,0.2874101521826375,,,,,,
PB.70308.19,Patient29,2,3,1044,1857,1915.7088122605362,1615.5088852988692,17.0,20.0,VTA1,569,1270,0.0035149384885764497,0.002362204724409449,2169.5351046396504,1376.1453174629655,-0.18444730302688045,-15.381939333637668,-0.026936635963105138,,,,,,
PB.70308.19,Patient3,2,3,1987,2019,1006.5425264217413,1485.8841010401188,24.0,21.0,VTA1,999,1000,0.002002002002002002,0.003,2169.5351046396504,1376.1453174629655,-0.8451088438552256,-25.568396395250247,-0.351068222552278,,,,,,
PB.70308.19,Patient30,7,10,1658,1808,4221.95416164053,5530.973451327433,4.0,2.0,VTA1,705,1148,0.009929078014184398,0.008710801393728223,2169.5351046396504,1376.1453174629655,1.4914261095511916,-2.8518183496923633,0.3966519974252186,,,,,,
PB.70308.19,Patient31,0,7,966,1858,0.0,3767.491926803014,30.5,7.0,VTA1,673,1178,0.0,0.005942275042444821,2169.5351046396504,1376.1453174629655,-1.5765305285050584,-135.10440521378365,-3.8364881396295454,,,,,,
PB.70308.19,Patient4,3,4,1554,1450,1930.5019305019305,2758.620689655172,16.0,10.0,VTA1,920,891,0.003260869565217391,0.004489337822671156,2169.5351046396504,1376.1453174629655,-0.1736976256100604,-15.252797618534453,-0.02077272999097921,,,,,,
PB.70308.19,Patient5,2,2,1993,1596,1003.5122930255895,1253.1328320802004,25.0,24.0,VTA1,862,676,0.002320185614849188,0.0029585798816568047,2169.5351046396504,1376.1453174629655,-0.8473108158110203,-25.616106942430285,-0.35258636524516584,,,,,,
PB.70308.19,Patient6,1,2,1714,1602,583.4305717619603,1248.4394506866417,29.0,25.0,VTA1,1080,866,0.000925925925925926,0.0023094688221709007,2169.5351046396504,1376.1453174629655,-1.1525705263465933,-34.195213034707194,-0.625572277067813,,,,,,
PB.70308.19,Patient7,2,1,1705,1726,1173.0205278592375,579.3742757821552,22.0,30.0,VTA1,889,856,0.0022497187851518562,0.0011682242990654205,2169.5351046396504,1376.1453174629655,-0.7241347001184203,-23.146185000015286,-0.27399380719440347,,,,,,
PB.70308.19,Patient8,3,6,1179,1359,2544.5292620865143,4415.0110375275935,11.0,5.0,VTA1,648,726,0.004629629629629629,0.008264462809917356,2169.5351046396504,1376.1453174629655,0.2724960457942013,-10.819775882130024,0.1431127441556115,,,,,,
PB.70308.19,Patient9,4,3,1493,1722,2679.1694574681846,1742.1602787456445,10.0,16.0,VTA1,909,1124,0.0044004400440044,0.0026690391459074734,2169.5351046396504,1376.1453174629655,0.37033469239141553,-10.008470220997912,0.1689283726475358,,,,,,
PB.70308.21,Patient1,552,446,1902,1717,290220.8201892745,259755.38730343623,10.0,22.0,VTA1,1133,979,0.4872021182700794,0.45556690500510727,260358.47060148243,69929.6600829228,0.4270341018729564,-11.851714983546124,0.3416438680753369,,,,,,
PB.70308.21,Patient10,712,332,2180,1394,326605.504587156,238163.55810616928,6.0,24.0,VTA1,1255,741,0.5673306772908366,0.44804318488529016,260358.47060148243,69929.6600829228,0.9473381381679482,-8.785009558548603,0.7297573854851196,,,,,,
PB.70308.21,Patient11,324,295,2226,1367,145552.56064690027,215801.02414045355,30.0,27.0,VTA1,640,810,0.50625,0.36419753086419754,260358.47060148243,69929.6600829228,-1.6417341342492582,-29.79802998637958,-1.969165728278146,,,,,,
PB.70308.21,Patient12,547,480,2004,1791,272954.0918163673,268006.70016750414,14.0,20.0,VTA1,1180,1046,0.4635593220338983,0.4588910133843212,260358.47060148243,69929.6600829228,0.18011843901355923,-13.444344084287744,0.14008525824618812,,,,,,
PB.70308.21,Patient13,545,496,2495,2218,218436.87374749497,223624.88728584308,21.0,25.0,VTA1,1283,1281,0.4247856586126267,0.3871975019516003,260358.47060148243,69929.6600829228,-0.5994823484666836,-19.247537305287633,-0.6339253783289579,,,,,,
PB.70308.21,Patient14,345,611,1161,1708,297157.62273901806,357728.337236534,9.0,2.0,VTA1,693,1194,0.49783549783549785,0.5117252931323283,260358.47060148243,69929.6600829228,0.5262309597086426,-11.23841445524065,0.4192614388174333,,,,,2.0,
PB.70308.21,Patient15,295,679,1376,2573,214389.53488372092,263894.28682471823,23.0,21.0,VTA1,613,1275,0.4812398042414356,0.5325490196078432,260358.47060148243,69929.6600829228,-0.6573596334266664,-19.733595896756523,-0.6954395713989975,,,,,,
PB.70308.21,Patient16,290,249,1395,1271,207885.3046594982,195908.73328088122,24.0,31.0,VTA1,641,567,0.45241809672386896,0.43915343915343913,260358.47060148243,69929.6600829228,-0.7503706707534602,-20.534268829195106,-0.7967704607535873,,,,,,
PB.70308.21,Patient17,253,366,975,1227,259487.17948717947,298288.5085574572,18.0,11.0,VTA1,503,645,0.5029821073558648,0.5674418604651162,260358.47060148243,69929.6600829228,-0.01245953595755769,-14.771957723405574,-0.06750875421741495,,,,,,
PB.70308.21,Patient18,281,380,988,1387,284412.95546558703,273972.602739726,11.0,19.0,VTA1,483,699,0.5817805383022774,0.5436337625178826,260358.47060148243,69929.6600829228,0.34398114956630305,-12.376585184779081,0.27521778804703806,,,,,,
PB.70308.21,Patient19,418,502,1229,1548,340113.91375101707,324289.4056847545,3.0,7.0,VTA1,725,912,0.576551724137931,0.5504385964912281,260358.47060148243,69929.6600829228,1.1405095213527479,-7.732726607651,0.8629313232406653,,,,,,
PB.70308.21,Patient2,585,487,1277,1085,458104.93343774474,448847.9262672811,1.0,1.0,VTA1,1009,937,0.5797819623389494,0.5197438633938101,260358.47060148243,69929.6600829228,2.827790991716161,7.2660188806116155,2.761129898406527,,,,,2.0,
PB.70308.21,Patient20,632,487,1888,1738,334745.76271186443,280207.1346375144,4.0,16.0,VTA1,1110,862,0.5693693693693693,0.5649651972157773,260358.47060148243,69929.6600829228,1.0637445115874056,-8.145804941939776,0.8106533039761575,,,,,,
PB.70308.21,Patient21,308,364,1417,1328,217360.62103034582,274096.3855421687,22.0,18.0,VTA1,626,737,0.49201277955271566,0.49389416553595655,260358.47060148243,69929.6600829228,-0.6148728525228013,-19.37590347346914,-0.6501710355229092,,,,,,
PB.70308.21,Patient22,341,719,1221,2106,279279.27927927923,341405.50807217474,12.0,6.0,VTA1,754,1319,0.45225464190981435,0.5451099317664898,260358.47060148243,69929.6600829228,0.2705691498480108,-12.84952968843758,0.21536327663609228,,,,,,
PB.70308.21,Patient23,82,339,665,1159,123308.27067669173,292493.52890422783,31.0,12.0,VTA1,127,581,0.6456692913385826,0.5834767641996558,260358.47060148243,69929.6600829228,-1.9598293451201705,-34.108293357089345,-2.5146604028343322,,,,,,
PB.70308.21,Patient24,338,471,1059,1661,319169.0273843249,283564.11800120404,7.0,15.0,VTA1,548,804,0.6167883211678832,0.585820895522388,260358.47060148243,69929.6600829228,0.8409958909153099,-9.383032007992176,0.6540733649555812,,,,,,
PB.70308.21,Patient25,319,505,1372,1946,232507.2886297376,259506.68036998968,20.0,23.0,VTA1,664,856,0.48042168674698793,0.5899532710280374,260358.47060148243,69929.6600829228,-0.398274236407253,-17.625184286478905,-0.4286049939588994,,,,,,
PB.70308.21,Patient26,283,295,1690,1469,167455.62130177516,200816.88223281145,29.0,30.0,VTA1,775,695,0.36516129032258066,0.4244604316546763,260358.47060148243,69929.6600829228,-1.3285185311860919,-26.154864846030964,-1.5080971086448962,,,,,,
PB.70308.21,Patient27,238,456,917,1439,259541.9847328244,316886.72689367615,17.0,10.0,VTA1,476,847,0.5,0.538370720188902,260358.47060148243,69929.6600829228,-0.011675816351600095,-14.76646925900905,-0.06681414977163086,,,,,,
PB.70308.21,Patient28,407,255,1473,1202,276306.85675492196,212146.42262895175,13.0,28.0,VTA1,851,786,0.4782608695652174,0.3244274809160305,260358.47060148243,69929.6600829228,0.2280632586305708,-13.127357054002022,0.18020223534305818,,,,,,
PB.70308.21,Patient29,260,635,1044,1857,249042.14559386973,341949.380721594,19.0,5.0,VTA1,569,1270,0.45694200351493847,0.5,260358.47060148243,69929.6600829228,-0.16182439603158044,-15.839721991054128,-0.20264196339478355,,,,,,
PB.70308.21,Patient3,528,585,1987,2019,265727.2269753397,289747.3997028232,15.0,13.0,VTA1,999,1000,0.5285285285285285,0.585,260358.47060148243,69929.6600829228,0.07677366610235167,-14.141060044767377,0.051910867627139985,,,,,,
PB.70308.21,Patient30,339,586,1658,1808,204463.20868516286,324115.04424778756,25.0,8.0,VTA1,705,1148,0.4808510638297872,0.5104529616724739,260358.47060148243,69929.6600829228,-0.7993069299927786,-20.96564661065546,-0.8513644060116788,,,,,,
PB.70308.21,Patient31,180,602,966,1858,186335.40372670806,324004.3057050592,28.0,9.0,VTA1,673,1178,0.2674591381872214,0.5110356536502547,260358.47060148243,69929.6600829228,-1.0585360601924505,-23.378461033903687,-1.1567233377925759,,,,,,
PB.70308.21,Patient4,515,508,1554,1450,331402.83140283136,350344.8275862069,5.0,4.0,VTA1,920,891,0.5597826086956522,0.5701459034792368,260358.47060148243,69929.6600829228,1.0159403136967107,-8.40640348040952,0.7776726940444351,,,,,,
PB.70308.21,Patient5,382,345,1993,1596,191670.84796788762,216165.4135338346,26.0,26.0,VTA1,862,676,0.4431554524361949,0.5103550295857988,260358.47060148243,69929.6600829228,-0.9822387603792844,-22.644758018061275,-1.0638679706315795,,,,,,
PB.70308.21,Patient6,546,458,1714,1602,318553.0921820303,285892.63420724095,8.0,14.0,VTA1,1080,866,0.5055555555555555,0.5288683602771362,260358.47060148243,69929.6600829228,0.8321879659008857,-9.433187167375461,0.6477258706165999,,,,,,
PB.70308.21,Patient7,322,359,1705,1726,188856.30498533722,207995.36500579375,27.0,29.0,VTA1,889,856,0.36220472440944884,0.41939252336448596,260358.47060148243,69929.6600829228,-1.0224869609169804,-23.029217013507566,-1.1125240077606142,,,,,,
PB.70308.21,Patient8,311,377,1179,1359,263782.866836302,277409.86019131716,16.0,17.0,VTA1,648,726,0.4799382716049383,0.5192837465564738,260358.47060148243,69929.6600829228,0.048969153157027934,-14.336005351702534,0.014903282144490871,,,,,,
PB.70308.21,Patient9,517,610,1493,1722,346282.6523777629,354239.25667828106,2.0,3.0,VTA1,909,1124,0.5687568756875687,0.5427046263345195,260358.47060148243,69929.6600829228,1.2287230007180259,-7.266018880611617,0.921996525939006,,,,,3.0,
PB.70308.26,Patient1,8,9,1902,1717,4206.098843322818,5241.7006406523005,18.0,6.0,VTA1,1133,979,0.00706090026478376,0.009193054136874362,4386.2309088468955,2388.350546570815,-0.07542111679657364,-16.79616672895825,-0.01951843431598357,,,,,,
PB.70308.26,Patient10,11,6,2180,1394,5045.871559633028,4304.16068866571,12.0,8.0,VTA1,1255,741,0.008764940239043825,0.008097165991902834,4386.2309088468955,2388.350546570815,0.2761908848486424,-13.60002843117595,0.10525455830565537,,,,,,
PB.70308.26,Patient11,4,5,2226,1367,1796.9451931716083,3657.6444769568398,28.0,9.0,VTA1,640,810,0.00625,0.006172839506172839,4386.2309088468955,2388.350546570815,-1.0841313555888914,-31.614456461350805,-0.5529455616613428,,,,,,
PB.70308.26,Patient12,15,5,2004,1791,7485.029940119761,2791.736460078169,4.0,18.0,VTA1,1180,1046,0.012711864406779662,0.004780114722753346,4386.2309088468955,2388.350546570815,1.2974640744098933,-6.739677205253808,0.35221271023220707,,,,,,
PB.70308.26,Patient13,14,8,2495,2218,5611.22244488978,3606.8530207394047,7.0,10.0,VTA1,1283,1281,0.010911925175370226,0.00624512099921936,4386.2309088468955,2388.350546570815,0.5129027385873998,-11.752512948066574,0.1717612128979723,,,,,,
PB.70308.26,Patient14,5,5,1161,1708,4306.632213608958,2927.4004683840753,16.0,16.0,VTA1,693,1194,0.007215007215007215,0.0041876046901172526,4386.2309088468955,2388.350546570815,-0.033327894580728386,-16.36815148140844,0.001497186473504524,,,,,,
PB.70308.26,Patient15,6,4,1376,2573,4360.46511627907,1554.6055188495918,15.0,25.0,VTA1,613,1275,0.009787928221859706,0.003137254901960784,4386.2309088468955,2388.350546570815,-0.010788111738798274,-16.13976088132945,0.013829555179303784,,,,,,
PB.70308.26,Patient16,3,3,1395,1271,2150.537634408602,2360.3461841070025,24.0,21.0,VTA1,641,567,0.0046801872074883,0.005291005291005291,4386.2309088468955,2388.350546570815,-0.9360825518884963,-28.48498880952581,-0.4402913370659041,,,,,,
PB.70308.26,Patient17,5,2,975,1227,5128.205128205128,1629.9918500407498,11.0,24.0,VTA1,503,645,0.009940357852882704,0.0031007751937984496,4386.2309088468955,2388.350546570815,0.3106638681761169,-13.318456990699069,0.11539053535486554,,,,,,
PB.70308.26,Patient18,4,3,988,1387,4048.582995951417,2162.9416005767844,20.0,22.0,VTA1,483,699,0.008281573498964804,0.004291845493562232,4386.2309088468955,2388.350546570815,-0.1413728455315205,-17.461309268155894,-0.04346216064114767,,,,,,
PB.70308.26,Patient19,10,5,1229,1548,8136.696501220505,3229.9741602067184,3.0,14.0,VTA1,725,912,0.013793103448275862,0.005482456140350877,4386.2309088468955,2388.350546570815,1.5703162158329371,-5.287313425447272,0.4044947382471608,,,,,,
PB.70308.26,Patient2,7,9,1277,1085,5481.59749412686,8294.930875576038,8.0,2.0,VTA1,1009,937,0.006937561942517344,0.0096051227321238,4386.2309088468955,2388.350546570815,0.4586289005408722,-12.15911602925458,0.15712436090730264,,,,,,
PB.70308.26,Patient20,9,2,1888,1738,4766.949152542373,1150.7479861910242,14.0,27.0,VTA1,1110,862,0.008108108108108109,0.002320185614849188,4386.2309088468955,2388.350546570815,0.15940635022865932,-14.589265873302367,0.06964410011205886,,,,,,
PB.70308.26,Patient21,6,0,1417,1328,4234.297812279464,0.0,17.0,30.0,VTA1,626,737,0.009584664536741214,0.0,4386.2309088468955,2388.350546570815,-0.06361423652217915,-16.67972398885767,-0.015326741652808309,,,,,,
PB.70308.26,Patient22,5,6,1221,2106,4095.0040950040952,2849.002849002849,19.0,17.0,VTA1,754,1319,0.006631299734748011,0.004548900682335102,4386.2309088468955,2388.350546570815,-0.1219363774974083,-17.26263525984522,-0.03631031603254314,,,,,,
PB.70308.26,Patient23,0,0,665,1159,0.0,0.0,31.0,30.0,VTA1,127,581,0.0,0.0,4386.2309088468955,2388.350546570815,-1.8365105219351614,-162.24663904391096,-5.255428179580745,,,,,,
PB.70308.26,Patient24,2,2,1059,1661,1888.5741265344666,1204.0939193257075,27.0,26.0,VTA1,548,804,0.0036496350364963502,0.0024875621890547263,4386.2309088468955,2388.350546570815,-1.0457664122624526,-30.74803129231544,-0.521756085863205,,,,,,
PB.70308.26,Patient25,5,7,1372,1946,3644.3148688046645,3597.1223021582737,21.0,11.0,VTA1,664,856,0.007530120481927711,0.008177570093457943,4386.2309088468955,2388.350546570815,-0.3106395085543332,-19.294509991025926,-0.10945351410418387,,,,,,
PB.70308.26,Patient26,5,5,1690,1469,2958.5798816568044,3403.6759700476514,23.0,13.0,VTA1,775,695,0.0064516129032258064,0.007194244604316547,4386.2309088468955,2388.350546570815,-0.5977560661017317,-22.926975486465373,-0.24021459850771773,,,,,,
PB.70308.26,Patient27,8,7,917,1439,8724.100327153763,4864.489228630994,2.0,7.0,VTA1,476,847,0.01680672268907563,0.008264462809917356,4386.2309088468955,2388.350546570815,1.8162616139139058,-4.0745796442347455,0.4481505925211361,,,,,,
PB.70308.26,Patient28,8,0,1473,1202,5431.093007467753,0.0,9.0,30.0,VTA1,851,786,0.009400705052878966,0.0,4386.2309088468955,2388.350546570815,0.4374827221745427,-12.320145065226551,0.151327655779453,,,,,,
PB.70308.26,Patient29,2,5,1044,1857,1915.7088122605362,2692.5148088314486,26.0,19.0,VTA1,569,1270,0.0035149384885764497,0.003937007874015748,4386.2309088468955,2388.350546570815,-1.0344051463188793,-30.499503815798718,-0.512809621712561,,,,,,
PB.70308.26,Patient3,10,11,1987,2019,5032.712632108706,5448.241703813769,13.0,5.0,VTA1,999,1000,0.01001001001001001,0.011,4386.2309088468955,2388.350546570815,0.27068125497323947,-13.64545580156872,0.10361926893494627,,,,,,
PB.70308.26,Patient30,2,1,1658,1808,1206.2726176115802,553.0973451327434,29.0,28.0,VTA1,705,1148,0.0028368794326241137,0.0008710801393728223,4386.2309088468955,2388.350546570815,-1.3314453758896858,-38.55674343026642,-0.8028532272498103,,,,,,
PB.70308.26,Patient31,3,6,966,1858,3105.590062111801,3229.2787944025836,22.0,15.0,VTA1,673,1178,0.004457652303120356,0.0050933786078098476,4386.2309088468955,2388.350546570815,-0.5362030496628034,-22.081966736456586,-0.20979606855324218,,,,,,
PB.70308.26,Patient4,8,5,1554,1450,5148.005148005148,3448.2758620689656,10.0,12.0,VTA1,920,891,0.008695652173913044,0.005611672278338945,4386.2309088468955,2388.350546570815,0.31895411678658525,-13.251417420569654,0.11780381826122073,,,,,,
PB.70308.26,Patient5,12,9,1993,1596,6021.073758153538,5639.097744360902,5.0,4.0,VTA1,862,676,0.013921113689095127,0.013313609467455622,4386.2309088468955,2388.350546570815,0.684507076088116,-10.526066691157137,0.21591068733000177,,,,,,
PB.70308.26,Patient6,10,4,1714,1602,5834.3057176196035,2496.8789013732835,6.0,20.0,VTA1,1080,866,0.009259259259259259,0.004618937644341801,4386.2309088468955,2388.350546570815,0.6063074831505989,-11.074258221158464,0.19617695028176202,,,,,,
PB.70308.26,Patient7,2,3,1705,1726,1173.0205278592375,1738.1228273464658,30.0,23.0,VTA1,889,856,0.0022497187851518562,0.0035046728971962616,4386.2309088468955,2388.350546570815,-1.3453679928187987,-39.04357377152932,-0.8203780911264257,,,,,,
PB.70308.26,Patient8,13,8,1179,1359,11026.29346904156,5886.681383370125,1.0,3.0,VTA1,648,726,0.020061728395061727,0.011019283746556474,4386.2309088468955,2388.350546570815,2.7801875942074092,4.0745796442347455,0.7415031121459613,,,,,,
PB.70308.26,Patient9,3,16,1493,1722,2009.3770931011384,9291.521486643438,25.0,1.0,VTA1,909,1124,0.0033003300330033004,0.014234875444839857,4386.2309088468955,2388.350546570815,-0.9951863302304743,-29.667839913785738,-0.4828714780954981,,,,,,
PB.70308.41,Patient1,4,0,1902,1717,2103.049421661409,0.0,7.0,24.5,VTA1,1133,979,0.00353045013239188,0.0,1385.5943628142068,1232.2472782778718,0.5822330237563048,-14.005089472875971,0.22196189829490626,,,,,,
PB.70308.41,Patient10,12,3,2180,1394,5504.587155963303,2152.080344332855,1.0,2.0,VTA1,1255,741,0.009561752988047808,0.004048582995951417,1385.5943628142068,1232.2472782778718,3.342667389702494,6.045691570955652,0.6783746190417264,,,,,,
PB.70308.41,Patient11,5,0,2226,1367,2246.1814914645106,0.0,6.0,24.5,VTA1,640,810,0.0078125,0.0,1385.5943628142068,1232.2472782778718,0.6983883379746784,-13.046864116309882,0.2437738287689795,,,,,,
PB.70308.41,Patient12,3,1,2004,1791,1497.005988023952,558.3472920156337,13.0,13.0,VTA1,1180,1046,0.002542372881355932,0.0009560229445506692,1385.5943628142068,1232.2472782778718,0.09041336684098727,-18.95148249452224,0.10936794537319806,,,,,,
PB.70308.41,Patient13,0,0,2495,2218,0.0,0.0,28.5,24.5,VTA1,1283,1281,0.0,0.0,1385.5943628142068,1232.2472782778718,-1.1244450584225638,-126.76554204541259,-2.3736998235041287,,,,,,
